word,success_rate,offered,correct,wrong,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket
linger,40,5,2,3,11467,9918,,0,0,11,9,0,linger,31066,6
lining,26.47058824,34,9,25,17413,245,VBG,6,0.127659574,1,10,27.27272727,line,70805,8
lining,26.47058824,34,9,25,14707,6347,VBG,6,0.127659574,8,10,27.27272727,line,70805,8
link,25,8,2,6,16077,NULL,NN,2,0.042553191,8,11,0,link,1408293,8
linked,0,4,0,4,16683,697,VBN,1,0.021276596,8,9,27.27272727,link,434843,10
linking,44.44444444,9,4,5,16684,697,VBG,1,0.021276596,8,11,0,link,123079,6
links,27.27272727,11,3,8,15398,697,NNS,8,0.085106383,8,10,27.27272727,link,807768,8
lion,85,20,17,3,10566,3253,NN,410,0.085106383,2,1,81.81818182,lion,178135,2
lions,100,6,6,0,15287,3253,NNS,16,0.085106383,6,8,45.45454545,lion,177579,0
lip,80,5,4,1,10363,3051,NN,21,0.212765957,4,3,63.63636364,lip,185310,2
lips,80,10,8,2,12981,3051,NNS,34,0.29787234,3,1,72.72727273,lip,206405,2
lipstick,0,5,0,5,15305,8762,NN,13,0.085106383,7,9,36.36363636,lipstick,57553,10
liquid,60,5,3,2,9842,3794,NN,10,0.127659574,7,4,36.36363636,liquid,239054,4
liquids,50,2,1,1,17594,3794,N,0,0,7,11,0,liquid,76414,5
list,50,4,2,2,9613,331,NN,17,0.276595745,4,1,63.63636364,list,3809947,5
listed,33.33333333,6,2,4,16549,331,VBN,1,0.021276596,4,6,63.63636364,list,924178,7
listen,38.88888889,18,7,11,10824,1173,NN,205,0.914893617,1,2,90.90909091,listen,779366,7
listened,38.88888889,18,7,11,16628,1173,VBN,1,0.021276596,2,6,81.81818182,listen,140469,7
listening,55.55555556,54,30,24,16627,1173,VBG,43,0.510638298,2,3,81.81818182,listen,363707,5
listening,55.55555556,54,30,24,12520,8039,VBG,43,0.510638298,2,3,81.81818182,listen,363707,5
listens,12.5,8,1,7,13130,1173,NNS,17,0.276595745,4,6,63.63636364,listen,41556,9
listing,12.5,8,1,7,16551,331,NN,1,0.021276596,4,6,63.63636364,list,106463,9
lists,50,10,5,5,16550,331,NNS,1,0.021276596,4,2,63.63636364,list,351908,5
lists,50,10,5,5,16189,331,NNS,1,0.021276596,4,2,63.63636364,list,351908,5
lit,37.5,8,3,5,12776,3331,NN,36,0.361702128,3,9,72.72727273,light,110476,7
literal,50,4,2,2,11468,7932,,0,0,11,11,0,literal,83524,5
literally,40,5,2,3,13504,2397,RB,13,0.212765957,5,5,54.54545455,literally,548647,6
little,64.28571429,28,18,10,9515,582,JJ,1000,1,1,2,90.90909091,little,3572297,4
live,73.91304348,23,17,6,12251,293,JJ,170,0.808510638,1,5,90.90909091,live,2508518,3
lived,20,5,1,4,10791,293,VBD,21,0.319148936,4,1,63.63636364,live,725766,8
lively,33.33333333,6,2,4,10388,6258,RB,4,0.085106383,9,9,18.18181818,lively,122182,7
liver,27.27272727,11,3,8,12113,3296,NN,6,0.063829787,9,10,18.18181818,liver,340780,8
lives,45.28301887,53,24,29,12369,293,NNS,59,0.638297872,2,1,81.81818182,life,1405383,6
lives,45.28301887,53,24,29,16114,120,NNS,59,0.638297872,1,1,81.81818182,life,1405383,6
living,34.48275862,29,10,19,10784,293,NN,139,0.595744681,1,1,90.90909091,live,1151553,7
lizard,33.33333333,6,2,4,10559,10563,NN,11,0.127659574,6,9,45.45454545,lizard,23081,7
load,66.66666667,3,2,1,13245,1799,NN,16,0.255319149,4,4,63.63636364,load,557281,4
loaded,33.33333333,6,2,4,13692,8062,VBN,12,0.191489362,5,7,54.54545455,load,281525,7
loaded,33.33333333,6,2,4,16940,1799,VBN,12,0.191489362,5,7,54.54545455,load,281525,7
loading,61.53846154,13,8,5,16941,1799,VBG,8,0.14893617,5,3,36.36363636,load,132638,4
loading,61.53846154,13,8,5,14281,5643,VBG,8,0.14893617,7,3,36.36363636,load,132638,4
loads,0,5,0,5,14488,1799,NNS,9,0.127659574,7,6,36.36363636,load,295785,10
loaf,40,10,4,6,10151,8781,NN,6,0.085106383,9,9,18.18181818,loaf,48927,6
loath,10,10,1,9,11723,28875,,0,0,11,10,0,loath,5201,9
loathe,57.14285714,7,4,3,11469,16430,,0,0,11,11,0,loathe,13324,5
lobby,14.28571429,7,1,6,14037,10552,NN,41,0.14893617,4,5,63.63636364,lobby,132578,9
local,62.5,8,5,3,10890,339,JJ,16,0.234042553,4,11,0,local,4092872,4
locals,0,8,0,8,17393,339,NNS,2,0.042553191,4,7,63.63636364,local,183273,10
locate,20,10,2,8,10986,721,NNS,0,0,10,8,9.090909091,locate,237017,8
located,50,4,2,2,9918,721,VBN,5,0.106382979,9,5,18.18181818,locate,1853557,5
locating,12.5,8,1,7,16364,721,V,0,0,9,6,18.18181818,locate,52515,9
location,75,4,3,1,13506,543,NN,13,0.212765957,5,1,54.54545455,location,1985254,3
locations,25,8,2,6,16277,543,NNS,2,0.021276596,5,3,54.54545455,location,819715,8
lock,23.07692308,26,6,20,10152,2981,NN,54,0.425531915,2,3,81.81818182,lock,156101,8
locked,28.57142857,28,8,20,12629,9193,VBN,56,0.425531915,2,2,81.81818182,lock,245730,8
locked,28.57142857,28,8,20,17250,2981,VBN,56,0.425531915,3,2,81.81818182,lock,245730,8
locker,33.33333333,3,1,2,15804,NULL,NN,6,0.085106383,10,11,0,locker,84018,7
lockers,60,5,3,2,10391,6834,NNS,1,0.021276596,10,9,9.090909091,locker,25065,4
locket,0,3,0,3,10308,26160,,0,0,11,10,0,locket,5701,10
locking,42.85714286,14,6,8,14542,12367,VBG,8,0.127659574,7,8,36.36363636,lock,82811,6
locking,42.85714286,14,6,8,17251,2981,VBG,8,0.127659574,3,8,36.36363636,lock,82811,6
locks,18.18181818,11,2,9,13202,2981,NNS,22,0.255319149,4,4,63.63636364,lock,28364,9
loft,10,10,1,9,15690,7776,NN,12,0.042553191,9,11,0,loft,72473,9
log,0,2,0,2,13166,2577,NN,33,0.255319149,3,10,72.72727273,log,425681,10
logged,0,8,0,8,17265,2577,V,0,0,3,7,72.72727273,log,140172,10
logging,0,5,0,5,17266,2577,V,0,0,3,9,72.72727273,log,104645,10
logo,50,4,2,2,14075,2432,NN,16,0.14893617,5,11,0,logo,433568,5
logos,0,6,0,6,17207,2432,NNS,1,0.021276596,5,4,54.54545455,logo,104206,10
loll,37.5,8,3,5,12024,38261,NNS,0,0,10,10,9.090909091,loll,644,7
lone,50,6,3,3,13911,7026,NN,11,0.170212766,6,10,45.45454545,lone,103917,5
lonely,40,5,2,3,10891,6757,RB,18,0.234042553,4,5,63.63636364,lonely,108981,6
long,52.63157895,19,10,9,10485,260,RB,302,0.936170213,1,2,90.90909091,long,3659459,5
longer,6.896551724,29,2,27,9639,260,NN,46,0.553191489,2,2,81.81818182,long,1730053,10
longest,20.45454545,44,9,35,16157,260,JJS,3,0.063829787,1,5,90.90909091,long,33284,8
longest,20.45454545,44,9,35,16164,260,JJS,3,0.063829787,1,5,90.90909091,long,33284,8
look,61.29032258,31,19,12,9516,621,NN,1284,1,1,1,90.90909091,look,5682698,4
looked,34.7826087,23,8,15,12420,96,VBD,41,0.595744681,2,6,81.81818182,look,1372366,7
looking,26.66666667,30,8,22,12197,96,VBG,382,0.936170213,1,5,90.90909091,look,4903096,8
looks,33.33333333,27,9,18,12188,621,NNS,1336,0.957446809,1,5,90.90909091,look,2226660,7
loom,42.85714286,7,3,4,15865,NULL,NN,1,0.021276596,4,11,0,loom,8633,6
looms,33.33333333,9,3,6,13230,9983,NNS,18,0.255319149,4,11,0,loom,18669,7
loop,33.33333333,9,3,6,14428,9390,NN,10,0.127659574,7,7,36.36363636,loop,407203,7
loops,50,4,2,2,17227,9390,NNS,5,0.063829787,7,9,36.36363636,loop,122737,5
loose,25,20,5,15,12545,7416,JJ,50,0.489361702,2,2,81.81818182,loose,342777,8
loosen,40,5,2,3,15065,7194,NN,6,0.106382979,8,9,27.27272727,loosen,64819,6
lord,54.16666667,24,13,11,13146,1425,NN,68,0.255319149,2,3,81.81818182,lord,977140,5
lords,25,4,1,3,15667,1425,NNS,18,0.042553191,8,8,27.27272727,lord,65725,8
lose,59.09090909,22,13,9,9920,431,VB,64,0.659574468,2,2,81.81818182,lose,1057330,5
loser,50,4,2,2,15966,NULL,NN,13,0.14893617,7,11,0,loser,47756,5
losers,40,5,2,3,14490,7589,NNS,9,0.127659574,7,6,36.36363636,loser,42734,6
loses,66.66666667,6,4,2,12840,431,NNS,33,0.340425532,3,4,72.72727273,lose,132193,4
losing,57.14285714,7,4,3,12798,431,VBG,24,0.361702128,3,2,72.72727273,lose,557947,5
loss,33.33333333,6,2,4,13248,752,NN,15,0.255319149,4,8,63.63636364,loss,1746830,7
losses,14.28571429,7,1,6,16377,752,NNS,2,0.042553191,4,1,63.63636364,loss,321977,9
lost,33.33333333,21,7,14,12275,431,VBN,178,0.765957447,1,2,90.90909091,lose,1621717,7
lot,57.14285714,28,16,12,12212,271,NN,144,0.893617021,1,4,90.90909091,lot,5111508,5
lots,0,2,0,2,12918,271,NNS,27,0.319148936,3,8,72.72727273,lot,21062,10
loud,30.76923077,26,8,18,11577,5371,NN,80,0.510638298,2,5,81.81818182,loud,152720,7
louder,0,8,0,8,12928,4440,NN,24,0.319148936,3,7,72.72727273,loud,58202,10
loudly,16.66666667,6,1,5,12896,10701,RB,34,0.319148936,3,8,72.72727273,loudly,47911,9
lounge,0,4,0,4,14865,4245,NN,9,0.106382979,7,9,36.36363636,lounge,207602,10
lounges,0,5,0,5,17787,4245,N,0,0,7,2,36.36363636,lounge,31658,10
lousy,12.5,8,1,7,14001,13717,NN,9,0.170212766,6,6,45.45454545,lousy,28836,9
love,80.95238095,21,17,4,11335,647,NN,462,0.914893617,1,1,90.90909091,love,4515669,2
loved,33.33333333,9,3,6,12786,217,VBN,31,0.361702128,3,5,72.72727273,love,924972,7
lovely,17.24137931,29,5,24,12575,2353,RB,41,0.468085106,2,5,81.81818182,lovely,554086,9
lover,50,4,2,2,15177,3338,NN,5,0.106382979,9,6,18.18181818,lover,158421,5
lovers,20,5,1,4,14863,3338,NNS,9,0.106382979,7,5,36.36363636,lover,184923,8
loves,33.33333333,9,3,6,12850,647,NNS,28,0.340425532,3,3,72.72727273,love,481024,7
loving,33.33333333,9,3,6,13349,217,VBG,15,0.234042553,5,2,54.54545455,love,157584,7
lovingly,50,4,2,2,14386,13277,RB,12,0.127659574,6,9,45.45454545,lovingly,31224,5
low,42.85714286,28,12,16,12510,289,JJ,59,0.510638298,2,3,81.81818182,low,2684366,6
lower,35.48387097,31,11,20,12574,289,JJR,44,0.468085106,2,4,81.81818182,low,1843809,7
lower,35.48387097,31,11,20,17239,2497,JJR,44,0.468085106,4,4,81.81818182,low,1843809,7
lowered,0,8,0,8,13471,2497,VBN,16,0.212765957,5,8,54.54545455,lower,84436,10
lowering,50,4,2,2,13727,2497,VBG,11,0.191489362,5,4,54.54545455,lower,96427,5
lowers,20,20,4,16,12882,2497,NNS,71,0.319148936,2,3,81.81818182,lower,55737,8
lowest,12.76595745,47,6,41,17890,289,JJS,1,0.021276596,2,5,81.81818182,low,311705,9
lowest,12.76595745,47,6,41,16179,289,JJS,1,0.021276596,2,5,81.81818182,low,311705,9
loyal,33.33333333,6,2,4,10987,5035,NN,6,0.106382979,8,5,27.27272727,loyal,186020,7
lucid,12.5,8,1,7,15786,13048,,0,0,11,10,0,lucid,32348,9
luck,61.11111111,18,11,7,12387,2031,NN,61,0.617021277,2,1,81.81818182,luck,668729,4
lucrative,100,3,3,0,12025,9054,JJ,1,0.021276596,10,2,9.090909091,lucrative,65509,0
lullaby,40,5,2,3,15370,22124,NN,9,0.085106383,8,8,27.27272727,lullaby,7536,6
lumber,0,3,0,3,10309,9213,NN,1,0.021276596,10,11,27.27272727,lumber,63285,10
luminous,55.55555556,9,5,4,12026,13369,,0,0,11,7,0,luminous,30876,5
lunatic,50,6,3,3,14095,28905,JJ,13,0.14893617,6,2,45.45454545,lunatic,9392,5
lunch,45.45454545,11,5,6,10153,2125,NN,38,0.382978723,3,2,72.72727273,lunch,584194,6
lunches,16.66666667,6,1,5,17078,2125,N,0,0,3,3,72.72727273,lunch,52344,9
lunge,20,5,1,4,14703,20387,NN,6,0.127659574,8,8,27.27272727,lunge,6892,8
lurch,28.57142857,7,2,5,16068,NULL,N,0,0,7,11,0,lurch,1941,8
lure,0,8,0,8,11470,10566,NN,2,0.042553191,10,10,9.090909091,lure,35776,10
lurk,14.28571429,7,1,6,11724,9809,NN,2,0.042553191,10,9,9.090909091,lurk,11524,9
lurking,12.5,8,1,7,18304,9809,VBG,3,0.063829787,10,11,0,lurk,32975,9
luxurious,28.57142857,7,2,5,11226,5648,,0,0,11,7,0,luxurious,153171,8
luxury,37.5,8,3,5,10892,5124,NN,10,0.106382979,7,5,36.36363636,luxury,308157,7
lying,13.63636364,22,3,19,12632,1601,VBG,49,0.425531915,2,7,81.81818182,lie,256312,9
machine,62.96296296,27,17,10,12586,5231,NN,79,0.446808511,2,3,81.81818182,machine,1256104,4
machinery,40,5,2,3,15067,6201,NN,6,0.106382979,8,5,27.27272727,machinery,129332,6
machines,55.55555556,9,5,4,15407,5231,NNS,8,0.085106383,8,4,27.27272727,machine,536062,5
macho,60,5,3,2,15479,19284,NN,87,0.063829787,4,11,0,macho,14079,4
madam,33.33333333,3,1,2,14915,17899,NN,8,0.106382979,8,3,27.27272727,madam,16061,7
madame,25,4,1,3,15409,14204,NN,8,0.085106383,8,6,27.27272727,Madame,27228,8
made,48.27586207,29,14,15,10464,34,VBN,211,0.978723404,1,5,90.90909091,make,9994228,6
magazine,50,6,3,3,9892,1579,NN,8,0.106382979,8,7,27.27272727,magazine,706386,5
magazines,71.42857143,7,5,2,16842,1579,NNS,6,0.063829787,8,4,27.27272727,magazine,214443,3
magic,38.70967742,31,12,19,10310,3358,NN,126,0.510638298,1,2,90.90909091,magic,405156,7
magical,55.55555556,9,5,4,13291,4010,JJ,24,0.234042553,4,1,63.63636364,magical,261069,5
magnanimity,20,5,1,4,15789,38997,,0,0,11,7,0,magnanimity,2144,8
magnet,28.57142857,7,2,5,15301,5008,NN,14,0.085106383,7,6,36.36363636,magnet,115704,8
magnetic,50,6,3,3,11725,4186,JJ,3,0.042553191,10,6,9.090909091,magnetic,244077,5
magnets,0,6,0,6,17965,5008,N,0,0,7,8,36.36363636,magnet,72052,10
magnificent,0,7,0,7,10988,5411,NN,9,0.191489362,6,4,45.45454545,magnificent,164383,10
magnitude,58.33333333,12,7,5,11728,6330,NN,3,0.042553191,10,2,9.090909091,magnitude,118095,5
maid,12.5,8,1,7,10073,8710,NN,19,0.14893617,5,6,54.54545455,maid,53774,9
mail,50,2,1,1,13446,4801,NN,18,0.212765957,4,8,63.63636364,mail,680103,5
mailbox,100,2,2,0,15517,7677,NN,14,0.063829787,7,11,36.36363636,mailbox,68839,0
mailed,25,4,1,3,17936,4801,V,0,0,4,2,63.63636364,mail,82459,8
mailing,0,5,0,5,17937,4801,V,0,0,4,11,0,mail,43837,10
mailman,50,2,1,1,15603,28483,NN,7,0.063829787,9,7,18.18181818,mailman,5105,5
main,55.55555556,9,5,4,12842,575,JJ,32,0.340425532,3,11,0,main,2687813,5
majesty,50,2,1,1,13053,8530,NN,48,0.276595745,3,2,72.72727273,majesty,70690,5
major,66.66666667,6,4,2,9735,585,NN,33,0.021276596,8,9,27.27272727,major,2633925,4
majority,36.36363636,11,4,7,11471,1486,,0,0,11,9,0,majority,980325,7
majors,25,4,1,3,17552,585,N,0,0,8,10,27.27272727,major,107110,8
make,50,18,9,9,9517,34,VB,506,0.957446809,1,1,90.90909091,make,17210018,5
makes,23.07692308,26,6,20,12228,34,VBZ,255,0.872340426,1,1,90.90909091,make,4250585,8
makeshift,20,5,1,4,11472,14181,NN,5,0.106382979,9,8,18.18181818,makeshift,25347,8
making,8,25,2,23,12238,34,VBG,135,0.829787234,1,6,90.90909091,make,4986719,10
male,37.5,8,3,5,14036,2843,NN,45,0.14893617,4,3,63.63636364,male,472491,7
males,40,10,4,6,17363,2843,NNS,10,0.021276596,4,5,63.63636364,male,188900,6
mall,57.14285714,7,4,3,10596,4399,NN,35,0.042553191,6,7,45.45454545,mall,189073,5
malleable,28.57142857,7,2,5,15791,21433,,0,0,11,10,0,malleable,10967,8
malls,60,5,3,2,17829,4399,N,0,0,6,9,45.45454545,mall,38331,4
mama,42.85714286,7,3,4,13279,7771,NN,32,0.234042553,3,5,72.72727273,mama,75653,6
man,59.09090909,22,13,9,10041,182,NN,984,0.914893617,1,2,90.90909091,man,4081040,5
manage,12.5,8,1,7,13237,661,NN,17,0.255319149,4,3,63.63636364,manage,1072048,9
managed,0,2,0,2,16326,661,VBN,4,0.085106383,3,1,72.72727273,manage,802253,10
manages,16.66666667,6,1,5,12771,661,NNS,39,0.361702128,3,6,72.72727273,manage,180950,9
managing,33.33333333,6,2,4,16327,661,V,0,0,3,11,0,manage,291788,7
mane,37.5,8,3,5,15760,14030,NN,7,0.042553191,9,7,18.18181818,mane,25432,7
manhole,50,4,2,2,15500,24230,NN,18,0.063829787,7,8,36.36363636,manhole,5957,5
maniac,44.44444444,9,4,5,15197,18882,NN,5,0.106382979,9,2,18.18181818,maniac,10475,6
manipulate,40,5,2,3,11473,4985,,0,0,11,8,0,manipulate,96841,6
manipulated,50,4,2,2,17959,4985,V,0,0,11,6,0,manipulate,46064,5
manipulating,66.66666667,6,4,2,17960,4985,V,0,0,11,3,0,manipulate,39618,4
manly,60,5,3,2,14938,14612,RB,7,0.106382979,8,6,27.27272727,manly,24365,4
manner,50,4,2,2,14283,1770,NN,8,0.14893617,7,6,36.36363636,manner,742419,5
manners,12.5,8,1,7,13749,1770,NNS,10,0.191489362,6,5,45.45454545,manner,52107,9
mantis,50,8,4,4,15258,22888,NN,46,0.085106383,4,11,0,mantis,9348,5
manual,83.33333333,6,5,1,15274,3663,JJ,21,0.085106383,6,11,0,manual,366262,2
manuals,0,3,0,3,17372,3663,NNS,1,0.021276596,6,2,45.45454545,manual,66359,10
manufacture,66.66666667,6,4,2,11113,7200,,0,0,11,7,0,manufacture,60460,4
manufactured,0,2,0,2,17585,7200,V,0,0,11,8,0,manufacture,171919,10
manufactures,25,4,1,3,17586,7200,V,0,0,11,9,0,manufacture,54593,8
many,30.76923077,26,8,18,10465,95,JJ,109,0.808510638,1,1,90.90909091,many,14232061,7
map,83.33333333,30,25,5,10042,4611,NN,75,0.382978723,2,1,81.81818182,map,1044934,2
mapped,14.81481481,27,4,23,17883,4611,V,0,0,2,3,81.81818182,map,59461,9
mapping,25.71428571,35,9,26,17884,4611,V,0,0,2,11,0,map,57111,8
marble,40,10,4,6,10247,6083,NN,6,0.063829787,9,8,18.18181818,marble,114557,6
march,75,8,6,2,10010,6921,NN,33,0.361702128,3,2,72.72727273,march,48571,3
marched,0,4,0,4,18122,6654,VBN,1,0.021276596,4,3,63.63636364,march,44942,10
marches,33.33333333,3,1,2,13319,6921,NNS,20,0.234042553,4,6,63.63636364,march,9946,7
marching,20,5,1,4,15276,6122,VBG,20,0.085106383,6,11,0,march,29533,8
mark,50,6,3,3,15883,NULL,NN,17,0.021276596,5,11,0,mark,312631,5
marked,40,15,6,9,16878,1827,NNS,10,0.106382979,5,6,36.36363636,mark,334803,6
marked,40,15,6,9,14838,7037,NNS,10,0.106382979,7,6,36.36363636,mark,334803,6
marker,25,8,2,6,10621,3799,NN,8,0.085106383,8,9,27.27272727,marker,149640,8
markers,16.66666667,6,1,5,17673,3799,N,0,0,8,6,27.27272727,marker,134268,9
market,33.33333333,12,4,8,9820,330,NN,8,0.127659574,7,4,36.36363636,market,3325286,7
marketed,25,4,1,3,17105,330,V,0,0,7,9,36.36363636,market,63870,8
marketing,33.33333333,6,2,4,17104,330,NN,2,0.021276596,7,8,36.36363636,marketing,2008433,7
markets,0,6,0,6,16188,330,NNS,1,0.021276596,7,11,0,market,843305,10
marking,0,3,0,3,16879,1827,V,0,0,5,9,54.54545455,mark,88540,10
marks,37.5,8,3,5,13536,1827,NNS,12,0.212765957,5,3,54.54545455,mark,136226,7
marriage,40,5,2,3,13800,1854,NN,20,0.170212766,5,4,54.54545455,marriage,683080,6
marriages,57.14285714,7,4,3,16960,1854,NNS,1,0.021276596,5,3,54.54545455,marriage,67896,5
married,55.55555556,9,5,4,11777,3008,JJ,32,0.382978723,3,1,72.72727273,marry,306744,5
marsh,28.57142857,7,2,5,10989,12635,NN,1,0.29787234,11,10,0,marsh,17917,8
marshmallow,0,8,0,8,15488,11264,NN,30,0.063829787,6,1,45.45454545,marshmallow,22211,10
marvel,33.33333333,9,3,6,11474,8937,NN,8,0.042553191,9,10,18.18181818,marvel,122112,7
marvelous,16.66666667,6,1,5,13975,11341,JJ,9,0.170212766,6,4,45.45454545,marvelous,42919,9
mascot,33.33333333,9,3,6,15748,12606,NN,8,0.042553191,9,5,18.18181818,mascot,28760,7
mask,62.5,8,5,3,10074,9840,NN,44,0.191489362,3,3,72.72727273,mask,280861,4
masks,12.5,8,1,7,17460,9840,NNS,4,0.085106383,3,6,72.72727273,mask,89248,9
mass,12.5,8,1,7,13333,3122,NN,17,0.234042553,4,1,63.63636364,mass,442384,9
masses,66.66666667,6,4,2,17140,3122,NNS,1,0.021276596,4,6,63.63636364,mass,138648,4
massive,50,22,11,11,11475,1929,JJ,59,0.29787234,2,1,81.81818182,massive,711354,5
master,23.07692308,26,6,20,11114,4179,NN,190,0.404255319,1,3,90.90909091,master,1193000,8
mastered,12.5,8,1,7,17776,4179,VBN,2,0.042553191,4,3,63.63636364,master,60289,9
mastering,11.11111111,9,1,8,17775,4179,V,0,0,4,5,63.63636364,master,60380,9
masters,33.33333333,6,2,4,14611,4179,NNS,7,0.127659574,7,6,36.36363636,master,364424,7
match,24.24242424,33,8,25,9840,1438,NN,63,0.531914894,2,6,81.81818182,match,702416,8
matched,50,2,1,1,16696,1438,V,0,0,4,7,63.63636364,match,164673,5
matches,25,8,2,6,14020,1438,NNS,8,0.170212766,6,7,45.45454545,match,194230,8
matching,16.66666667,12,2,10,13546,9740,VBG,11,0.212765957,5,4,54.54545455,match,97992,9
matching,16.66666667,12,2,10,16697,1438,VBG,11,0.212765957,4,4,54.54545455,match,97992,9
mate,12.5,8,1,7,14042,10407,NN,31,0.14893617,4,5,63.63636364,mate,153560,9
mater,0,23,0,23,15638,14015,NN,852,0.042553191,2,11,0,mater,26662,10
material,66.66666667,3,2,1,11302,450,NN,2,0.042553191,10,11,0,material,1743250,4
materials,20,5,1,4,16244,450,NNS,1,0.021276596,10,2,9.090909091,material,1522796,8
maternal,16.66666667,6,1,5,11729,9043,,0,0,11,3,0,maternal,65766,9
mates,28.57142857,7,2,5,17788,10407,NNS,4,0.085106383,4,8,63.63636364,mate,84627,8
matter,16.66666667,24,4,20,9618,3730,NN,108,0.765957447,1,2,90.90909091,matter,1221023,9
matters,0,3,0,3,12875,1938,NNS,21,0.340425532,4,7,63.63636364,matter,537904,10
mature,50,8,4,4,11115,6545,NN,6,0.106382979,8,9,27.27272727,mature,176580,5
maul,0,8,0,8,11730,28569,,0,0,11,5,0,maul,1390,10
maverick,25,8,2,6,15794,10536,,0,0,11,9,0,maverick,23198,8
maximum,71.42857143,7,5,2,11476,2620,NN,4,0.063829787,9,5,18.18181818,maximum,771333,3
may,50,4,2,2,10829,81,NN,169,0.021276596,11,5,0,may,16406340,5
maybe,56.25,32,18,14,12190,609,RB,239,0.936170213,1,5,90.90909091,maybe,2559382,5
mayonnaise,63.63636364,11,7,4,12116,17307,,0,0,11,7,0,mayonnaise,17841,4
maze,42.85714286,7,3,4,15079,10050,NN,6,0.106382979,8,10,27.27272727,maze,44537,6
me,57.89473684,19,11,8,9518,79,PRP,3151,0.978723404,1,1,90.90909091,me,16622562,5
meadow,12.5,8,1,7,11116,7773,NN,14,0.063829787,7,2,36.36363636,meadow,24697,9
meadows,40,5,2,3,18238,7773,N,0,0,7,8,36.36363636,meadow,62001,6
meager,0,3,0,3,11477,18766,,0,0,11,9,0,meager,14928,10
meal,33.33333333,3,1,2,10078,1334,NN,16,0.255319149,4,4,63.63636364,meal,658480,7
meals,28.57142857,7,2,5,10544,1334,NNS,8,0.106382979,8,11,0,meal,464483,8
mean,6.25,16,1,15,9607,195,NN,427,0.914893617,1,5,90.90909091,mean,2213570,10
meaning,44.44444444,9,4,5,13979,195,NN,9,0.170212766,6,2,45.45454545,mean,509706,6
means,23.52941176,17,4,13,12384,195,NNS,79,0.617021277,2,3,81.81818182,mean,3048544,8
meant,12.5,16,2,14,9692,195,NN,38,0.468085106,2,7,81.81818182,mean,841484,9
meanwhile,0,6,0,6,13782,2869,RB,24,0.170212766,4,8,63.63636364,meanwhile,430412,10
measure,28.57142857,7,2,5,16023,NULL,NN,3,0.063829787,8,11,0,measure,459273,8
measured,22.22222222,9,2,7,16709,1387,VBN,2,0.042553191,8,6,27.27272727,measure,331547,8
measures,40,5,2,3,14963,1387,NNS,7,0.106382979,8,6,27.27272727,measure,104986,6
measuring,0,4,0,4,16710,1387,VBG,2,0.042553191,8,9,27.27272727,measure,234101,10
meat,50,4,2,2,9720,1920,NN,22,0.234042553,4,3,63.63636364,meat,625079,5
meats,42.85714286,7,3,4,16992,1920,N,0,0,4,6,63.63636364,meat,89144,6
mechanical,0,6,0,6,13322,3224,JJ,19,0.234042553,4,6,63.63636364,mechanical,359795,10
medal,22.22222222,9,2,7,14080,3706,NN,15,0.14893617,5,5,54.54545455,medal,207800,8
medallion,54.54545455,11,6,5,15723,14396,NN,9,0.042553191,9,11,0,medallion,18957,5
medals,50,6,3,3,17653,3706,NNS,1,0.021276596,5,11,0,medal,86805,5
medicine,66.66666667,3,2,1,11816,1467,,0,0,11,8,0,medicine,856679,4
medicines,50,6,3,3,16772,1467,N,0,0,11,3,0,medicine,148084,5
medieval,66.66666667,3,2,1,15581,5260,NN,8,0.063829787,9,11,0,medieval,172711,4
meet,31.57894737,19,6,13,11291,322,NN,94,0.744680851,1,3,90.90909091,meet,2244140,7
meeting,18.18181818,11,2,9,12990,322,NN,32,0.29787234,3,6,72.72727273,meet,549606,9
meets,28.57142857,7,2,5,13711,322,NNS,11,0.191489362,5,8,54.54545455,meet,381412,8
